sentiment,sentence,lang
negative,"Nationaler Schlichter Juhani Salonius , der traf beide Parteien am Mittwoch , sagte, sie waren zu weit auseinander in ihren Ansichten für ihn zu Mediation vorschlagen .",de
positive,"Metsaliitto sagte , dass es einen geringen Gewinn von weniger als 1,0 Mio EUR aus der Transaktion buchen wird .",de
positive,"Bekannt als Post Bank , würde das Konzept sehen , dass Fidelity Bank 75 Büros in Ghana Post Räumlichkeiten ausrollen , um Finanzdienstleistungen für die Menschen zu erbringen .",de
negative,Großbritanniens FTSE hat bisher den schlimmsten Tag im Jahr 2015 als BG und Prudential fallen,de
negative,"Der finnische Softwareentwickler Aldata Solution Oyj meldete einen Nettoverlust von 11,7 mln Euro $ 17,2 mln für 2007 gegenüber einem Nettogewinn von 2,5 mln Euro $ 3,7 mln für 2006 .",de
negative,LSE-Deutsche BÃ¶rse Dealmakers falsch zu ignorieren Brexit Risiko,de
neutral,Aker Yards Finnland wird mit dem Einsatz chinesischer Subunternehmer bei seinen finnischen Werften beginnen .,de
neutral,"Es ist Teil der Entwicklung der Weltklasse-Magnetitlagerstätte bei Karara , die das bekannte Potenzial für über 30 Millionen Tonnen jährliche Verarbeitung von Magnetit über seine geschätzte 30-Jahres-Lebensdauer hat .",de
negative,Glencore Stürze 25 pct als Schulden Ängste wachsen,de
negative,Standard gechartert nicht erhöhen Kapital noch als Dividendenschnitt,de
positive,"$SONC Erstaunlicher Lauf seit Mitte März - offensichtlich, dass die Qualität/Geduld ihrer Burger nicht in diesen Preisvorschuss einbezogen wird",de
negative,Der Flugverkehr Finnlands ist seitdem in der Klemme.,de
neutral,UPDATE 1-Engineering Firma Smiths Group bestätigt Ernennung des CEO,de
negative,55 Arbeitnehmer in +àm+Ñl werden von der Close-down betroffen sein .,de
neutral,"Karppinen geht davon aus , dass sich der Konsolidierungstrend auf dem finnischen Markt fortsetzen wird .",de
neutral,Metso schätzt den Bedarf an Personalabbau auf 25 Personen.,de
negative,"$AAPL AAPL: Gundlach Slams iPad mini, sieht nach unten zu $425. http://stks.co/bDqV",de
positive,"AstraZeneca-Aktien steigen um 3%, da der Drogenhersteller die Gewinnprognosen erhöht",de
positive,"- Das Betriebsergebnis stieg um 26,9 % auf 105,8 ( 83,4 ) Mio EUR .",de
positive,"Das EPS verbesserte sich von EUR0 ,27 auf EUR0 ,38 .",de
positive,Insight engagiert David Hillier von Aviva für Multi-Asset-Team,de
neutral,Das Zentrum wird im Kapuli Bezirk von Mantsala neben der Hanko-Mantsala-Porvoo Straße in der Nähe der neuen direkten Eisenbahnverbindung zwischen Lahti und Jarvenpaa gebaut werden.,de
neutral,"Es wuchs in Finnland , Norwegen , Dänemark und den baltischen Ländern .",de
positive,Heute kaufte ich mehr $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is,de
neutral,"Proline Plus ist sowohl in einstellbaren Ein- als auch Mehrkanalmodellen und fest eingebauten Einkanalmodellen erhältlich, in Volumenbereichen von 0,1 Mikroliter bis 10 ml.",de
neutral,Das endgültige Ergebnis des Rechtsangebots ist um den 23 . Oktober 2009 zu melden .,de
neutral,"Der Verwaltungsrat von Vaisala wird auf der Hauptversammlung der Gesellschaft eine Dividende von 0,85 Euro $ 1,24 pro Aktie vorschlagen .",de
neutral,Körper Die Gutschrift fällt am 24 . Februar 2014 .,de
positive,"Mir gefällt die Kursbewegung in $SWKS, derzeit @21.80; mein Ziel: 24.00+ vor Jahresende.",de
neutral,"In dem Bericht heißt es auch , dass Nokia's Betriebe , die die Standorte Bochum , Ulm , Düsseldorf , München und Frankfurt umfassten , nach Zinsen von 246 Mio . EUR ein operatives Ergebnis erzielt haben .",de
neutral,"Infolgedessen hat das Unternehmen beschlossen , befristete befristete Entlassungen einzuführen .",de
negative,Kupfer-Markt kann ein 2003-Stil Versorgungsschock von Glencore Schließungen erhalten,de
positive,Nach der aktualisierten Strategie des Unternehmens für die Jahre 2009-2012 strebt Basware ein langfristiges Umsatzwachstum von 20 % -40 % mit einer operativen Gewinnspanne von 10 % -20 % des Nettoumsatzes an.,de
neutral,Die Scanfil-Bestände umfassen 100 % des Auftragselektronikherstellers Scanfil EMS Group .,de
positive,"Dubai Nokia hat angekündigt, die Einführung von `` Comes with Music '' , seine bahnbrechenden Service, der eine neue Art und Weise für die Menschen, Musik zu genießen eingeführt .",de
neutral,"Der finnische Metallkomponentenlieferant Componenta beantragte am 26 . Dezember 2006 die Genehmigung beim türkischen Kapitalmarktrat , ein verbindliches Angebot für die verbleibenden Anteile am Eisen- und Aluminiumgusshersteller Doktas Dokumculuk zu veröffentlichen .",de
positive,"Die Kosteneinsparungen werden dann auf etwa 20 Mio . EUR pro Jahr ab 2007 steigen , sagte OKO .",de
positive,"Biohit und VWR arbeiten seit einigen Jahren in den USA eng zusammen , wo Biohit einer der Fokuslieferanten von VWR ist .",de
neutral,"Finnlines sagte , dass der Deal Teil seiner Strategie ist , sich auf seine Kerngeschäfte zu konzentrieren .",de
neutral,"Der Auftrag umfasst alle Produktionslinien für eine Sperrholzmühle , sagte das Unternehmen in einer Erklärung von Lesprom Network erhalten .",de
positive,$SPY Lange 1/2 Position 137.89,de
neutral,Der Gesamtwert dieser beiden Verträge beträgt über 21 Mio . EUR .,de
positive,"( ADP News ) - Oct 1 , 2008 - Das finnische Beratungs- und Ingenieurunternehmen Poyry Oyj ( OMX : POY1V ) hat heute eine Erweiterung des bestehenden Beratungs- und Ingenieurvertrags mit Venezuel um 5,2 Mio. EUR ( 7,4 Mio. USD ) erhalten",de
neutral,Es wurden keine Einzelheiten zur Preisgestaltung für Dienstleistungen offengelegt .,de
negative,$TSLA erinnert an 2.700 Modell X Fahrzeuge; Anteile Volatile https://t.co/tcKqZnMIqX #TSLA #tech #stockmarket https://t.co/FeMhJtAmQj,de
neutral,Die Ausrüstung wird in der Werkstatt von Vaahto in Hollola ( Finnland ) hergestellt und soll im ersten Quartal 2009 ausgeliefert werden .,de
negative,$FB immer noch ein Hund geht viel niedriger in dieser Woche,de
neutral,Die erweiterte Anlage soll bis Mitte Oktober 2009 in Betrieb sein .,de
positive,"Im Juli bis September 2008 stiegen die Nettoverkäufe des YIT auf 970,8 Mio . EUR gegenüber 906,8 Mio . EUR im entsprechenden Zeitraum 2007 .",de
negative,"In Finnland boykottiert die Personalunion der OP-Pohjola die Versicherungsvertriebsaufgaben der Gruppe , weil das Unternehmen sich geweigert hat , den Verkauf von Versicherungen bei der Festlegung der Löhne zu berücksichtigen .",de
neutral,"Die genannten Aktionäre haben mitgeteilt , dass sie der Generalversammlung vorschlagen werden , dass die Zahl der Mitglieder des Verwaltungsrats fünf beträgt und dass neben den anwesenden Mitgliedern des Verwaltungsrats auch Herr Lassi Noponen in den Verwaltungsrat gewählt wird .",de
negative,$TSLA erinnert sich 2.700 Modell X Autos. Stock fallen...,de
positive,"In Finnland haben die Versicherungsgesellschaft Pohjola und der finnische Motorradverband ein Abkommen mit dem Ziel unterzeichnet , die Verkehrssicherheit von Motorradfahrern zu verbessern .",de
neutral,"Tikkurila , ein Geschäftsbereich der Kemira-Gruppe , kontrolliert rund 23 % des russischen Marktes in seinem Bereich und besitzt St. Petersburg Lackhersteller TEX. .",de
positive,Die Division Kaufhaus meldete einen Umsatzanstieg von 4 Prozent.,de
neutral,In den baltischen Ländern ist das Ziel von Atria ein organisches Wachstum .,de
positive,"Das Betriebsergebnis stieg von 23,2 EUR im entsprechenden Zeitraum 2006 auf 103,4 Mio EUR .",de
neutral,Der Konzernumsatz belief sich 2008 auf 94 Mio. EUR und beschäftigt derzeit rund 730 Mitarbeiter .,de
neutral,"Der Verwaltungsrat schlug außerdem vor , eine Dividende in Höhe von EUR0 ,20 je ausstehende Aktie auszuschütten .",de
negative,$EA weist auf die beiden Facebook-Spiele und wirft $ZNGA der Urheberrechtsverletzung. http://stks.co/g3A1,de
positive,"Im zweiten Quartal 2010 stieg der Konzernüberschuss von 2,5 Mio EUR im April bis Juni 2009 auf 3,1 Mio EUR .",de
neutral,Andernfalls ist die Situation unter Kontrolle .,de
negative,Juniper fällt auf Q1-Warnung; Cisco senkt auch $JNPR $CSCO https://t.co/bGvIntk43h,de
neutral,Im Biersektor behielt Olvi seine Marktposition bei .,de
negative,"In Finnland , die Stadt Forssa hat gesagt , es wird keine Entschädigung für Lebensmittelindustrie Unternehmen HK Ruokatalo und Atria für die Lauge Leck in Leitungswasser , die im März 2008 stattgefunden .",de
neutral,Nach neuesten Informationen wird Benefon sein Twig-Gerät am 20 . September 2006 starten .,de
positive,"Die Ausfuhren machten 65,4 % des Nettoumsatzes aus , was für das Unternehmen einen Rekordwert darstellte .",de
positive,Nach Angaben des nordischen Finanzkonzerns Nordea's Analyst Sami Sarkamies ist das Nokia's Portfolio wieder konkurrenzfähig .,de
neutral,"Die Zahlung von 2,779 Millionen Litas an Zinsen auf ein langfristiges Darlehen , das der Mehrheitsaktionär von Ragutis , Estlands A. Le Coq , gewährt , hat ebenfalls zu den Verlusten beigetragen .",de
neutral,"Aspocomp hat eine große Fabrik in China und ein Fabrikgebäude-Projekt in Indien, das aufgrund von Finanzierungsproblemen gestoppt wurde.",de
positive,"Der finnische Stahlhersteller Rautaruukki Oyj ( Ruukki ) sagte am 7 . Juli 2008 , dass er einen Vertrag über die Lieferung und Installation von Stahlüberbauten für das Brückenprojekt Partihallsforbindelsen in Göteborg , Westschweden , über 9,0 Mio . Euro ( 14 .",de
neutral,"Der Gewinn für den Zeitraum betrug 0,8 Mio EUR , gegenüber 1,1 Mio EUR im entsprechenden Zeitraum 2008 .",de
positive,"Sowohl das Betriebsergebnis als auch der Umsatz für den Sechsmonatszeitraum stiegen gegenüber dem entsprechenden Zeitraum 2007 von 17 ,6 Mio EUR bzw . 1149 ,9 Mio EUR .",de
neutral,"HELSINKI Thomson Financial - Die Anteile an Cargotec gingen im Frühnachmittagshandel stark zurück , nachdem die Frachtumschlagsgruppe im April-Juni einen überraschenden Rückgang verzeichnete , der die große Zahl der während der drei Monate eingegangenen Neuaufträge überschattete .",de
negative,Zweifel wachsen über GlaxoSmithKlines Kapitalrenditeplan von $6 bln,de
neutral,Insgesamt nahmen 150 Personen mit leicht erhöhten Cholesterinspiegeln an der viermonatigen Intervention teil.,de
neutral,"128.538 Aktien können noch mit Aktienoptionen der Serie E, max , abonniert werden .",de
neutral,"Comptel Corporation Sami Ervio President und CEO , Vertrieb : NASDAQ OMX Helsinki Hauptmedien Die Comptel Dynamic OSS-Lösungen ermöglichen Telekommunikationsdienstleistern, Dienstleistungen flexibel zu erbringen und effektiv aufzuladen .",de
positive,"Das Betriebsergebnis erhöhte sich im Neunmonatszeitraum von 3 ,1 Mio EUR und der Nettoumsatz stieg gegenüber dem entsprechenden Zeitraum 2007 von 61,5 Mio EUR .",de
neutral,"Absolut Bank untersucht die Möglichkeit , weitere Anleihen aufzunehmen .",de
positive,$NKE klafft bis zu allen Zeithöhen http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c,de
neutral,Der Auftragswert beträgt rund 100 Millionen Euro .,de
positive,"Elisa sagte, mobile Abonnements wuchs 7 Prozent im Jahr 2007 , vor allem wegen der Kunden, die so genannte dritte Generation mobile Technologie .",de
negative,"Im zweiten Quartal 2009 belief sich der Gewinn vor Steuern auf 13,6 Mio . EUR gegenüber 26,8 Mio . EUR im zweiten Quartal 2008 .",de
neutral,Berkshire Hathaway nennt Kara Raiguel zum Leiter der General-Re-Einheit,de
positive,"SRV wird seine Beteiligung an der Gesellschaft so erhöhen , dass es bis zum Sommer 2008 eine Mehrheit haben wird .",de
positive,"Olvi , das eine 94-prozentige Beteiligung an Ragutis über A. Le Coq kontrolliert , sagte in seinem Anfang dieses Jahres veröffentlichten Jahresbericht , dass der Umsatz der litauischen Brauerei im vergangenen Jahr 15,04 Millionen Euro erreichte , ein Anstieg von 20,4 Prozent gegenüber 12,49 Millionen Euro im Jahr 2004 .",de
neutral,"Kesko bietet Hilton, um ein Hotel auf Kalinisky Aussicht in einem 18.000 Quadratmeter Gebäude wegen dieser Schwierigkeiten zu öffnen.",de
neutral,"Als Ergebnis dieser Verhandlungen hat das Unternehmen beschlossen, 45 Personen aus finanziellen und Produktionsgründen entlassen .",de
neutral,Der Flugverkehr Finnlands ist seitdem in der Klemme.,de
neutral,Die neuen B-Aktien haben ab heute das Recht auf Dividenden- und andere Aktionärsrechte .,de
neutral,Auch die traditionelle Rebe trägt viel Gewicht.,de
neutral,"Das Unternehmen hat einen kontinuierlichen Bedarf an Legierungen wie Nickel, Ferrochrom, Molybdän und Mangan in seiner Produktion, sagte Talvivaara.",de
neutral,"Die im Juli 2005 erworbenen Geschäftsaktivitäten von Rautakesko in Norwegen und Russland sind in den Zahlen des vergleichbaren Zeitraums enthalten , was sich auf das Umsatzwachstum ab August auswirkt .",de
positive,"Der beizulegende Zeitwert des Immobilienportfolios hat sich durch den Erwerb von Kapiteeli verdoppelt und belief sich auf 2.686,2 1.259,7 Mio. EUR .",de
neutral,"Das Unternehmen sagt, dass die Maßnahmen nicht mehr erforderlich sind.",de
neutral,Die Ermäßigungsbekanntmachung galt für 17 Personen .,de
negative,"Der OMX Helsinki Index war 0,33 pct niedriger mit 9,364,80 , während der OMX Helsinki GAP Portfolio Index mit 5,029,25 um 0,34 pct gesunken war .",de
neutral,BM4 Mittelschicht Headbox wird mit einem Verdünnungskontrollsystem ausgestattet werden .,de
positive,"Cencorp schätzt , dass der Umsatz im letzten Quartal wie zuvor angegeben 4 ,3 Mio . EUR bis 5 ,0 Mio . EUR betragen wird , und das operative Ergebnis ( EBIT ) wird als positiv geschätzt .",de
positive,$FTI Breakout heute nach der Meldung der Gewinne letzte Nacht,de
positive,"Im vierten Quartal 2009 verringerte sich der Nettoverlust von 5,9 Mio EUR auf 1,2 Mio EUR und der Nettoumsatz von 361,1 Mio EUR auf 340,4 Mio EUR .",de
negative,Daher bleibt das Ergebnis des Unternehmens 2005 schwächer als das des Jahres 2004 .,de
positive,"Simdax wird jedoch weiterhin auf den Märkten verfügbar sein , auf denen Simdax bereits zugelassen wurde , da es in mehr als 40 Ländern Genehmigungen für das Inverkehrbringen erteilt oder Anträge gestellt hat , fügte Orion hinzu .",de
positive,Relief für Lewis als Tesco sieht Umsatz wächst zum ersten Mal seit einem Jahr,de
positive,$TSPT lang 8.00,de
neutral,"Die Beziehungen zur Stadt wurden durch Kommentare von Herrn Ashley weiter beschädigt, die City-Investoren und -Analysten als ``Cry Babies'' kritisierten.",de
neutral,Honkarakenne Oyj - ein weltweit führender Hersteller von echten Holzhäusern - wird für die nächsten drei Jahre die finnische Langlaufläuferin Virpi Kuitunen sponsern.,de
positive,"Das Unternehmen sagte, es beobachtete eine aktuelle Preisstabilisierung und es gibt Potenzial für höhere Preise für Lieferungen im ersten Quartal 2011 .",de
neutral,220 Mio EUR der Transaktionsrückzahlung wurden in Form von vierjährigen verzinslichen Verkäuferscheinen gezahlt .,de
neutral,Ruukki Group rechnet mit einem Verlust von 4 Mio. EUR im gescheiterten Projekt .,de
positive,$FB Big Money gießt in Facebook aus allen Richtungen;http://stks.co/sOwG,de
positive,"SCANIA Morgan Stanley hob das Aktienziel des schwedischen Lkw- und Busherstellers Scania AB auf 330 Kronen ( 42,4 - 35,2 Euro ) von 310 Kronen ( 39,8 - 33,1 Euro ) auf .",de
neutral,"2006 betrug der Nettoumsatz von TeliaSonera 91 Mrd SEK , das EBITDA 32,266 Mrd SEK , das Nettoergebnis 19,28 Mrd SEK .",de
positive,"Uponor erzielte ein operatives Ergebnis in Höhe von 151,0 Mio . EUR gegenüber 143,7 Mio . EUR , was 2007 zu einem Rekordjahr machte .",de
neutral,Tekla Structures 16 ist ` alles über Sie und Ihr Team ' und kompatibel mit dem Windows 7 Betriebssystem .,de
neutral,"Land : , Finnland Sektor : Bau-Immobilien Ziel : Pohjolan Design-Talo Oy Käufer : CapMan Oyj Verkäufer : Ruukki Gruppe Oyj Deal Größe in USD : 102,6 m Typ : Veräußerung Status : Vereinbart",de
neutral,"Finnische Suominen Corporation , die Tücher , Vliesstoffe und flexible Verpackungen herstellt , hat eine Anlage in der Nähe von Warschau , in Polen , die flexible Verpackungen macht .",de
neutral,"Das Betriebsergebnis ohne Sondereinflüsse belief sich auf 0,2 Mio EUR , gegenüber 0,8 Mio EUR im entsprechenden Zeitraum 2006 .",de
neutral,"Die rasch steigenden Kosten und die Stärkung des Euro waren jedoch für die gesamte Industrie eine Herausforderung , und sie wirkten sich auf unsere Ergebnisse aus .""",de
neutral,"Der Nettogewinn in den drei Monaten bis zum 31 . März fiel auf ( x20ac ) 103 Millionen ( US$ 165 Millionen ) von ( x20ac ) 131 Millionen im Jahr zuvor , sagte das finnische Unternehmen .",de
neutral,"Nokia OYJ Produktionsstandort in Bochum , Deutschland , veröffentlicht Gewinn vor Zinsen von 134 mln eur für 2007 , Kapital berichtet in einem Auszug aus einem Artikel veröffentlicht werden morgen , unter Berufung auf interne Dokumente .",de
negative,"Rapala VMC Corporation STOCK EXCHANGE RELEASE Oktober 10 , 2008 um 11 .45 Uhr Kaupthing Bank Oyj ( `` Kapthing '' ) hat Rapala VMC Corporation ( `` Rapala '' ) mitgeteilt , dass es die Liquidität unterbrochen hat , die für Rapala 's Aktie für die Zeit .",de
neutral,"Die veräußerte Geschäftstätigkeit erzielte 2009 einen Umsatz von 145,1 Mio EUR und ein operatives Ergebnis von 8,9 Mio EUR .",de
positive,$WYNN große Bounce,de
neutral,Das polnische Unternehmen beschäftigt rund 1.000 Mitarbeiter und erzielte 2007 einen Nettoumsatz von rund 70 Mio EUR .,de
