sentiment,sentence,lang
neutral,"$AMZN trades dans la fourchette moyenne à supérieure. Pas encore de rupture, ni l'une ni l'autre direction",fr
neutral,"Les ventes nettes de Roshan en 2006 se sont élevées à 191 millions de dollars et l'EBITDA à 66,5 millions de dollars .",fr
neutral,Les termes et conditions du système d'options d'achat d'actions 2008 sont disponibles sur les pages Internet de la Société www.sanoma.com .,fr
positive,"Les gains par action EPS se sont élevés à 0,03 EUR , en hausse par rapport à la perte de 0,08 EUR .",fr
neutral,Les marchés communs seront ensuite étendus aux usines des pays baltes .,fr
neutral,( ADPnews ) - 1 décembre 2009 - Fiskars Oyj Abp ( HEL : FISAS ) a déclaré aujourd'hui qu'elle ferait redondant un total de 18 employés de bureau et de direction de sa filiale Iittala Group Ltd.,fr
neutral,( La somme d' acquisition n' a pas été divulguée ),fr
negative,"Les ventes du segment de Tiimari ont chuté de 4,0 % sur un an , pour s' établir à 3,3 millions d' euros en juin 2010 .",fr
positive,"La banque Sampo finlandaise , du groupe danois Danske Bank , déclare des bénéfices avant impôts de 152,3 millions d' euros en 2010 , en hausse par rapport à 32,7 millions d' euros en 2009 .",fr
positive,"Les revenus ont augmenté de 12 pour cent pour atteindre ( x20ac ) 3,6 milliards ( 4,5 milliards de dollars US ) .",fr
neutral,Les actions seront acquises conformément à l' article 5 des règles de NASDAQ OMX Helsinki et à d' autres règles applicables à l' acquisition d' actions propres .,fr
neutral,Nous sommes heureux de vous inviter à participer à la conférence internationale de M-real à 15h00 EET .,fr
positive,"Au quatrième trimestre 2008 , le chiffre d' affaires net a augmenté de 2 % , passant de 1 027,0 millions d' euros au quatrième trimestre 2007 à 1 050,7 millions d' euros .",fr
neutral,"BasWare a son siège social à Espoo, Finlande.",fr
positive,"Le stock se négocie au-dessus de ses MAP et du MAP de 50 jours de SEK72 .983 est supérieur au MAP de 200 jours de SEK70 .283 , un indicateur haussier .",fr
neutral,La commande de machines et de matériel de contreplaqué annoncée par la Finlandaise Raute en septembre 2006 sera livrée à Thebault Plyland en France.,fr
neutral,Le joueur suédois est devenu propriétaire majoritaire d'UCell à la mi-2007.,fr
negative,"En conséquence , 12 personnes seront redondantes et 67 personnes au total seront mises à pied temporairement .",fr
negative,$aapl liquidations de fonds à court terme/rédemption.. Devrait faire déminer le canal bientôt et sur une base solide. $520 est nouveau étage viennent Juillet! :),fr
positive,Les équipes d'AstraZeneca avec Daiichi Sankyo pour vendre Movantik aux États-Unis,fr
neutral,ND = Non divulgué .,fr
positive,"`` Ce contrat démontre notre capacité d'appliquer nos technologies des minéraux et des métaux dans les industries adjacentes, comme le traitement du schiste bitumineux.",fr
neutral,Le stock a été frappé par l' avertissement de profit de la rivale finlandaise Rautaruukki Oyj ( OMX : RTRKS ) .,fr
neutral,"Empresa de Desarrollo Urbano de Quito , INNOVAR-UIO , Équateur a chargé Poyry de préparer une étude de faisabilité pour un nouveau système urbain de transport en masse rapide .",fr
neutral,La société finlandaise de technologie Raute Corporation ( OMX Helsinki : RUTAV ) a émis mardi ( 23 septembre ) un avertissement de bénéfice pour l' exercice 2008 .,fr
neutral,"Les actions de RSA ont fermé à 156,9 p au moment de la mise en presse .",fr
positive,$RCON un peu à l'envers aujourd'hui. Ce truc est très bas flotteur. S'il y a un catalyseur pour ce gars. Il peut courir.,fr
positive,"$JE LOOKS comme nous rebondissons. Ce serait bien de terminer plus de $6 aujourd'hui, et de faire le marteau.",fr
neutral,Une webdiffusion audio sera disponible en direct et archivée sur le site Web de Cerner à www.cerner.com .,fr
positive,$AAPL Goldman Sachs réitère sa condamnation acheter sur Apple avec un 155 $ PT $SPY $DJIA $GS https://t.co/h5hmXSITwM,fr
neutral,"La copie , la réédition ou la redistribution du contenu d'AFX News , y compris par cadrage ou par des moyens similaires , est expressément interdite sans le consentement écrit préalable d'AFX News .",fr
positive,auch ressemble à $tsla shorts se faire peauner à nouveau,fr
neutral,La première des deux phases du projet devrait être achevée d' ici la fin de 2012 .,fr
positive,$PG Ackman faisant le grand argument d'efficacité ajoutée. parier sur l'imporvement opérationnel dans un conglomérat énorme peut aller dans les deux sens imo.,fr
positive,"Les bénéfices d' exploitation et les ventes pour la période de trois mois ont augmenté , respectivement de 0,3 million d' euros et de 13 millions d' euros , par rapport à la période correspondante de 2005 .",fr
neutral,"À la fin de la semaine dernière , Protalix BioTherapeutics Inc ( AMEX : PLX ) a publié un prospectus pour une première offre sur AMEX d' environ 5 % de son capital social .",fr
neutral,Etfore a décidé de créer une société pour les affaires de véhicules électriques ( EV ) en Chine .,fr
negative,"Commentaires du directeur général : Les ventes nettes pour le premier trimestre ont été sensiblement inférieures à un an auparavant , en particulier en Finlande , en Russie et dans les pays baltes .",fr
neutral,Le tunnel voyageurs devrait être mis en service en 2009 .,fr
positive,Tata Steel travaillant avec StanChart pour la vente d'unité au Royaume-Uni - source,fr
neutral,"À la demande de la société de médias finlandaise Alma Media 's journaux , le directeur de recherche Jari Kaivo-oja au Centre de recherche Finland Futures à l'École d'économie de Turku a élaboré un scénario futur pour l'économie nationale de la Finlande en utilisant un modèle développé par l'Université de Denver .",fr
neutral,"En conséquence , elle a entamé des négociations avec les banques sur des amendements provisoires concernant les clauses et autres conditions de crédit .",fr
neutral,Les activités vont du développement des ressources naturelles à la commercialisation au détail des produits finis .,fr
positive,$PLUG Position courte fermée. Petit gain. Ne s'intéresse pas aux options expirant sans valeur,fr
neutral,"L'Apple Inc. iPhone wo n'a pas changé le plan de jeu pour Verizon Communications Inc., a déclaré mercredi le chef de l'exécutif Ivan Seidenberg.",fr
positive,La capacité de production passera de 36 000 à 85 000 tonnes par an et la matière première continuera à être du papier et du carton recyclés.,fr
positive,AstraZeneca vend des droits américains sur la drogue à Perrigo pour 380 mln,fr
negative,L'intérêt court augmente encore une fois http://stks.co/e19h via @ryandetrick $SPY,fr
neutral,"Les commandes Process Products sont destinées à l'installation d'équipements de séparation-filtration dans trois projets de gazoducs en Chine, en Amérique du Sud et en Arabie Saoudite.",fr
negative,$HZNP n'a pas vu vol comme ça depuis l'exécution. permet de voir un plongeon de plus à 2.0x,fr
positive,Les souscriptions augmentent le capital social de Cargotec de 36.780 euros .,fr
neutral,"Le résultat dilué par action ( EPS ) s' est établi à 0,25 EUR contre 0,42 EUR .",fr
positive,"Propriétaire du courrier quotidien considérant Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP",fr
positive,"`` Cet ordre de bateau aidera Aspo à assurer la compétitivité à long terme de sa flotte, tant en termes de technologie que de prix.",fr
neutral,"Au deuxième trimestre 2009 , les ventes nettes par l' intermédiaire de partenaires commerciaux d' opérateurs représentaient 47 % du total des ventes nettes du Groupe .",fr
negative,ArcelorMittal Directeur Général Lakshmi Mittal a déjà coupé la production dans certains fours.,fr
neutral,"En tant que tel , l' espace a des planchers de bois blond ( contrairement au reste du magasin ) et une ambiance notamment scandinave .",fr
neutral,Les activités de consolidation proposées auront une incidence sur environ 30 postes .,fr
positive,La consommation devrait augmenter d' environ 2 % .,fr
positive,MISE À JOUR L'autorité de réglementation de l'UE soutient l'approbation du médicament d'asthme injectable GSK,fr
negative,Starbucks rétrogradé le même jour que le nouveau programme de récompenses rétrogradé commence $SBUX,fr
neutral,Vous êtes les bienvenus !,fr
neutral,Le PDG d'Efore Reijo Maihaniemi a déclaré que la société a développé et déjà livré des unités d'alimentation électrique à des systèmes respectifs basés sur cette technologie à la société du secteur chinois ZTE Corp SHE : 000063 .,fr
positive,"Le bénéfice par action pour le trimestre est revenu à 0,25 eur , en hausse par rapport au 0,20 eur du même trimestre un an plus tôt .",fr
neutral,"Les exportations représentent plus de 80 pour cent de nos ventes , donc le nom Glaston reflète également une société véritablement internationale d'exploitation , '' explique Kyro 's président-directeur général Mika Seitovirta .",fr
positive,"Ruukki Romania , le bras local du producteur finlandais de métal Ruukki , a augmenté son capital de 900 000 euros ( 1,14 million de dollars ) grâce à une contribution en espèces , elle a été déclarée le 19 septembre 2006 .",fr
neutral,"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review est une entreprise en profondeur , analyse financière de Pohjola Bank plc .",fr
negative,Recettes de SABMiller affectées par des monnaies EM plus faibles,fr
positive,ABB Deutsche Bank a amélioré sa recommandation concernant le groupe d ' ingénieurs suisse-suédois ABB Ltd. en le faisant passer à < < Buy > > de < < Hold > > .,fr
neutral,"En République tchèque , l' unité de profilage d' Ostrava sera fermée et les machines seront transférées dans les plus grandes usines de Ruukki en Hongrie , en Pologne et en Roumanie d' ici la fin du premier trimestre de 2009 .",fr
positive,"Ackman, par courriel, soutient le PDG de Valeant Pearson",fr
neutral,"La superficie du projet Yliopistonrinne sera de 7 900 m2 85 030 pi2 et la superficie brute du bâtiment totalisera 12 800 m2. Un total de 25,1 % des installations ont été louées.",fr
neutral,Aldata a déclaré qu' il reste un certain nombre d' aspects opérationnels à définir entre elle et Microsoft et que d' autres détails sur les initiatives de produit et de marché résultant de cet accord seront disponibles à une date ultérieure .,fr
negative,"Les actions Nokia ont atteint 13.21 euros vendredi , en baisse de 50 pour cent par rapport au début de l' année en partie en raison de l'introduction lente des modèles d'écran tactile .",fr
neutral,"Le Service interne du revenu voit environ 20 pour cent de tous les contribuables attendre les deux dernières semaines pour produire , avec environ 40 millions de déclarations produites en avril .",fr
neutral,"Solidium a récupéré des actions de Tikkurila comme un dividende à une valeur comptable de 15,80 EUR par action .",fr
positive,La banque voit un potentiel d' augmentation de la part de Getinge .,fr
neutral,L'entreprise finlandaise de l'industrie alimentaire L+ñnnen Tehtaat prévoit des changements dans son secteur des produits de la pêche.,fr
positive,"L' EPS dilué trimestriel sur les opérations continues est arrivé à 0,21 eur , contre 0,12 eur l' année dernière .",fr
neutral,"Les travaux de construction du Centre de Musique d'Helsinki débuteront cet automne , avec le coût total du projet estimé à 140 millions d'euros .",fr
negative,"@1nvestor: $SODA a un raccourci de 42,71%. LoL http://stks.co/e0DfP",fr
neutral,"Tieto en Lettonie est représenté par les sociétés de services informatiques TietoEnator Alise et TietoEnator , qui a des activités dans les industries des cartes de services financiers , de détail et de logistique et IT Outsourcing et Managed Services .",fr
positive,"Citigroup , Inc ( NYSE : C ) a annoncé que ses activités de Global Transaction Services ( GTS ) ont reçu un nouveau mandat de Pohjola Bank Group , basé en Finlande .",fr
neutral,Il maintient ses orientations pour l' année 2010 .,fr
